,date,year,month,day,time,hour,minute,latitude,longitude,Wind Speed
2630,2018-06-06,2018,6,6,12:21:06 AM,0,21,38.151,-121.68037,29.5
2631,2018-06-08,2018,6,8,12:17:10 AM,0,17,35.476981,-120.654069,22.3
2632,2018-06-08,2018,6,8,12:19:03 AM,0,19,35.153965,-120.594033,31.7
2633,2018-06-09,2018,6,9,12:00:46 AM,0,0,35.074482,-120.516696,29.5
2634,2018-06-09,2018,6,9,12:16:02 AM,0,16,37.878525,-121.64742,24.1
2635,2018-06-10,2018,6,10,12:17:19 AM,0,17,38.415698,-122.918379,27.7
2636,2018-06-11,2018,6,11,12:14:20 AM,0,14,38.89752862,-121.3119429,0.0
2637,2018-06-11,2018,6,11,12:17:49 AM,0,17,34.732939,-120.086082,24.1
2638,2018-06-11,2018,6,11,12:19:59 AM,0,19,38.231054,-120.794396,no data
2639,2018-06-12,2018,6,12,12:08:55 AM,0,8,35.8507467,-119.8914567,no data
2640,2018-06-12,2018,6,12,12:12:12 AM,0,12,38.5890417,-121.5199933,14.8
2641,2018-06-13,2018,6,13,12:02:53 AM,0,2,36.89639,-121.83738,16.6
2642,2018-06-13,2018,6,13,12:11:18 AM,0,11,35.292701,-120.428966,16.6
2643,2018-06-13,2018,6,13,12:16:27 AM,0,16,36.63305,-119.98967,13.0
2644,2018-06-13,2018,6,13,12:22:40 AM,0,22,38.49014,-122.66614,14.8
2645,2018-06-14,2018,6,14,12:14:25 AM,0,14,39.5246362,-121.4625652,no data
2646,2018-06-14,2018,6,14,12:16:12 AM,0,16,40.44189412,-124.0197304,20.5
2647,2018-06-15,2018,6,15,12:02:56 AM,0,2,37.486946,-122.422311,13.0
2648,2018-06-15,2018,6,15,12:09:51 AM,0,9,37.198591,-119.470943,no data
2649,2018-06-15,2018,6,15,12:10:05 AM,0,10,38.6238383,-121.0221417,14.8
2650,2018-06-16,2018,6,16,12:09:56 AM,0,9,38.6558833,-121.7936783,27.7
2651,2018-06-16,2018,6,16,12:13:17 AM,0,13,38.6197267,-121.8455067,27.7
2652,2018-06-16,2018,6,16,12:16:28 AM,0,16,37.07375,-120.19243,7.6
2653,2018-06-16,2018,6,16,12:18:06 AM,0,18,38.09497,-122.21014,33.5
2654,2018-06-16,2018,6,16,12:18:15 AM,0,18,39.133469,-121.54364,20.5
2655,2018-06-16,2018,6,16,12:18:46 AM,0,18,39.332065,-121.537027,20.5
2656,2018-06-16,2018,6,16,12:19:37 AM,0,19,38.752581,-121.443931,25.9
2657,2018-06-16,2018,6,16,12:19:37 AM,0,19,38.69901,-122.02089,27.7
2658,2018-06-16,2018,6,16,12:19:58 AM,0,19,37.906962,-121.806323,35.3
2659,2018-06-16,2018,6,16,12:20:33 AM,0,20,38.0493633,-122.2059983,33.5
2660,2018-06-17,2018,6,17,12:16:01 AM,0,16,38.09321,-120.945,24.1
2661,2018-06-18,2018,6,18,12:08:31 AM,0,8,35.5270117,-120.6474683,25.9
2662,2018-06-18,2018,6,18,12:16:06 AM,0,16,37.805336,-121.379503,0.0
2663,2018-06-19,2018,6,19,12:00:27 AM,0,0,38.760416,-120.822368,9.4
2664,2018-06-19,2018,6,19,12:09:43 AM,0,9,38.530958,-121.550507,16.6
2665,2018-06-19,2018,6,19,12:10:17 AM,0,10,38.591829,-120.709654,9.4
2666,2018-06-19,2018,6,19,12:11:45 AM,0,11,35.985102,-120.14174,no data
2667,2018-06-19,2018,6,19,12:14:41 AM,0,14,37.21581,-119.681069,no data
2668,2018-06-20,2018,6,20,12:08:30 AM,0,8,34.756112,-120.228108,16.6
2669,2018-06-21,2018,6,21,12:17:36 AM,0,17,38.104615,-121.81453,46.4
2670,2018-06-21,2018,6,21,12:17:51 AM,0,17,38.805875,-121.19647,9.4
2671,2018-06-21,2018,6,21,12:18:58 AM,0,18,35.122375,-120.393769,25.9
2672,2018-06-22,2018,6,22,12:06:44 AM,0,6,38.627042,-121.961958,0.0
2673,2018-06-22,2018,6,22,12:16:28 AM,0,16,36.457975,-119.3435067,16.6
2674,2018-06-22,2018,6,22,12:17:44 AM,0,17,37.248459,-119.56251,no data
2675,2018-06-22,2018,6,22,12:18:48 AM,0,18,40.3236718,-124.2930376,25.9
2676,2018-06-23,2018,6,23,12:09:31 AM,0,9,40.8631633,-122.3962383,no data
2677,2018-06-23,2018,6,23,12:17:33 AM,0,17,38.20342,-122.15688,18.4
2678,2018-06-23,2018,6,23,12:17:47 AM,0,17,37.94275,-121.77354,22.3
2679,2018-06-23,2018,6,23,12:18:12 AM,0,18,41.046605,-124.1186333,29.5
2680,2018-06-23,2018,6,23,12:21:05 AM,0,21,37.209928,-121.012312,no data
2681,2018-06-24,2018,6,24,12:13:07 AM,0,13,38.94699,-121.09114,14.8
2682,2018-06-24,2018,6,24,12:19:41 AM,0,19,39.4983117,-121.5777683,no data
2683,2018-06-26,2018,6,26,12:09:28 AM,0,9,37.981094,-120.390763,9.4
2684,2018-06-26,2018,6,26,12:11:24 AM,0,11,38.463631,-122.816112,16.6
2685,2018-06-26,2018,6,26,12:13:58 AM,0,13,37.91983,-121.24051,13.0
2686,2018-06-26,2018,6,26,12:15:53 AM,0,15,39.599084,-121.715507,22.3
2687,2018-06-27,2018,6,27,12:17:06 AM,0,17,39.2813233,-123.2335017,13.0
2688,2018-06-27,2018,6,27,12:18:46 AM,0,18,40.21795,-123.798925,no data
2689,2018-06-27,2018,6,27,12:21:19 AM,0,21,39.871372,-123.711862,no data
2690,2018-06-28,2018,6,28,12:12:27 AM,0,12,38.5981783,-121.0080583,20.5
2691,2018-06-28,2018,6,28,12:18:38 AM,0,18,38.08226,-122.198128,31.7
2692,2018-06-28,2018,6,28,12:19:41 AM,0,19,38.557465,-122.504253,20.5
2693,2018-06-29,2018,6,29,12:03:50 AM,0,3,37.36238,-120.64117,19.0
2694,2018-06-29,2018,6,29,12:11:30 AM,0,11,38.658718,-122.87155,20.5
2695,2018-06-29,2018,6,29,12:13:18 AM,0,13,39.4359433,-121.5376667,no data
2696,2018-06-29,2018,6,29,12:15:10 AM,0,15,38.052865,-120.939119,11.2
2697,2018-06-29,2018,6,29,12:15:19 AM,0,15,37.5343467,-121.9879883,20.5
2698,2018-06-29,2018,6,29,12:19:34 AM,0,19,38.513964,-122.774754,20.5
2699,2018-06-30,2018,6,30,12:03:32 AM,0,3,36.04392,-120.09169,18.4
2700,2018-06-30,2018,6,30,12:08:04 AM,0,8,35.440143,-119.013181,14.8
2701,2018-06-30,2018,6,30,12:11:14 AM,0,11,39.362085,-121.080918,13.0
2702,2018-06-30,2018,6,30,12:13:32 AM,0,13,38.6957083,-120.8248317,0.0
2703,2018-06-30,2018,6,30,12:17:54 AM,0,17,37.216135,-121.739394,27.7
2704,2018-06-30,2018,6,30,12:22:18 AM,0,22,40.604302,-122.240029,22.3
2705,2018-06-30,2018,6,30,12:22:36 AM,0,22,39.114133,-121.077044,18.4
2706,2018-07-01,2018,7,1,12:00:23 AM,0,0,40.269668,-124.238616,29.5
2707,2018-07-01,2018,7,1,12:00:45 AM,0,0,38.884216,-120.846969,16.6
2708,2018-07-01,2018,7,1,12:08:13 AM,0,8,39.4153867,-121.5122183,no data
2709,2018-07-02,2018,7,2,12:02:26 AM,0,2,37.70866768,-121.277275,25.9
2710,2018-07-02,2018,7,2,12:05:12 AM,0,5,38.60918,-122.45947,20.5
2711,2018-07-02,2018,7,2,12:11:35 AM,0,11,39.0995067,-122.90008,22.3
2712,2018-07-02,2018,7,2,12:17:15 AM,0,17,36.60518667,-119.8239481,14.8
2713,2018-07-03,2018,7,3,12:18:02 AM,0,18,39.71124618,-121.8282165,19.0
2714,2018-07-04,2018,7,4,12:15:26 AM,0,15,39.55378,-123.425485,no data
2715,2018-07-05,2018,7,5,12:12:45 AM,0,12,39.77857,-121.86991,30.0
2716,2018-07-06,2018,7,6,12:17:13 AM,0,17,35.0290317,-120.52785,24.1
2717,2018-07-06,2018,7,6,12:20:39 AM,0,20,37.383225,-120.615068,15.0
2718,2018-07-07,2018,7,7,12:06:11 AM,0,6,38.0836,-121.85496,14.8
2719,2018-07-07,2018,7,7,12:09:05 AM,0,9,39.274489,-121.66469,
2720,2018-07-07,2018,7,7,12:20:24 AM,0,20,35.0211467,-120.500355,33.5
2721,2018-07-08,2018,7,8,12:19:32 AM,0,19,38.773615,-122.062075,no data
2722,2018-07-08,2018,7,8,12:20:04 AM,0,20,39.7914883,-123.19813,no data
2723,2018-07-09,2018,7,9,12:07:27 AM,0,7,35.078518,-120.394812,18.4
2724,2018-07-10,2018,7,10,12:05:05 AM,0,5,38.8541,-121.18056,11.2
2725,2018-07-10,2018,7,10,12:06:45 AM,0,6,37.0849617,-122.0744067,11.2
2726,2018-07-10,2018,7,10,12:18:58 AM,0,18,40.13842,-122.20849,18.4
2727,2018-07-11,2018,7,11,12:02:11 AM,0,2,37.710417,-121.473278,18.4
2728,2018-07-11,2018,7,11,12:10:10 AM,0,10,37.0724683,-120.9494533,no data
2729,2018-07-13,2018,7,13,12:08:10 AM,0,8,37.099736,-120.836113,no data
2730,2018-07-13,2018,7,13,12:10:59 AM,0,10,39.48359,-123.79238,no data
2731,2018-07-13,2018,7,13,12:15:45 AM,0,15,40.4831,-122.3225,18.4
2732,2018-07-13,2018,7,13,12:18:51 AM,0,18,39.77898,-122.14092,11.2
2733,2018-07-14,2018,7,14,12:11:34 AM,0,11,38.402648,-122.548911,18.4
2734,2018-07-14,2018,7,14,12:12:40 AM,0,12,38.57926,-122.87798,13.0
2735,2018-07-14,2018,7,14,12:12:56 AM,0,12,39.2093117,-121.19695,5.4
2736,2018-07-14,2018,7,14,12:14:44 AM,0,14,38.952424,-121.24673,11.2
2737,2018-07-14,2018,7,14,12:15:01 AM,0,15,37.83874,-121.01651,20.5
2738,2018-07-14,2018,7,14,12:15:58 AM,0,15,35.4281317,-119.0590183,22.3
2739,2018-07-14,2018,7,14,12:21:38 AM,0,21,36.33141,-121.88287,no data
2740,2018-07-15,2018,7,15,12:10:06 AM,0,10,35.5300833,-119.071795,18.4
2741,2018-07-16,2018,7,16,12:12:57 AM,0,12,35.59011,-120.64335,24.1
2742,2018-07-17,2018,7,17,12:05:59 AM,0,5,37.93801,-122.51415,27.7
2743,2018-07-17,2018,7,17,12:11:11 AM,0,11,35.698572,-120.977693,24.1
2744,2018-07-17,2018,7,17,12:11:58 AM,0,11,37.22171,-121.67779,18.4
2745,2018-07-17,2018,7,17,12:15:16 AM,0,15,39.006251,-122.876319,16.6
2746,2018-07-17,2018,7,17,12:15:53 AM,0,15,35.34975,-119.03619,18.4
2747,2018-07-17,2018,7,17,12:16:53 AM,0,16,38.3955,-122.9212,22.3
2748,2018-07-17,2018,7,17,12:19:40 AM,0,19,40.5927467,-122.48856,14.8
2749,2018-07-18,2018,7,18,12:01:14 AM,0,1,38.367135,-120.557775,18.4
2750,2018-07-18,2018,7,18,12:03:46 AM,0,3,37.12669,-121.65967,16.6
2751,2018-07-18,2018,7,18,12:07:16 AM,0,7,35.617036,-119.195266,18.4
2752,2018-07-18,2018,7,18,12:11:19 AM,0,11,39.07137,-121.46298,11.2
2753,2018-07-18,2018,7,18,12:14:50 AM,0,14,38.9981933,-121.3166167,9.4
2754,2018-07-19,2018,7,19,12:00:08 AM,0,0,36.9372167,-119.4557033,14.8
2755,2018-07-19,2018,7,19,12:05:29 AM,0,5,40.1918383,-123.537335,no data
2756,2018-07-19,2018,7,19,12:10:44 AM,0,10,36.22216,-119.77959,7.6
2757,2018-07-19,2018,7,19,12:15:03 AM,0,15,38.231009,-122.14948,20.5
2758,2018-07-19,2018,7,19,12:15:52 AM,0,15,36.61023,-119.63824,14.8
2759,2018-07-20,2018,7,20,12:06:31 AM,0,6,37.43176,-119.94411,no data
2760,2018-07-20,2018,7,20,12:15:36 AM,0,15,37.243282,-121.837424,22.3
2761,2018-07-20,2018,7,20,12:22:44 AM,0,22,38.88036,-121.23784,14.8
2762,2018-07-21,2018,7,21,12:00:23 AM,0,0,38.6927,-120.79211,7.6
2763,2018-07-21,2018,7,21,12:14:51 AM,0,14,35.68459594,-120.9427306,27.7
2764,2018-07-21,2018,7,21,12:16:16 AM,0,16,40.343889,-123.709167,no data
2765,2018-07-21,2018,7,21,12:17:03 AM,0,17,36.33531,-119.74473,13.0
2766,2018-07-21,2018,7,21,12:21:03 AM,0,21,38.837055,-121.5730233,20.5
2767,2018-07-23,2018,7,23,12:03:36 AM,0,3,38.986929,-121.316725,11.2
2768,2018-07-23,2018,7,23,12:08:46 AM,0,8,39.69089566,-122.2235951,13.0
2769,2018-07-23,2018,7,23,12:15:11 AM,0,15,39.49108,-123.78438,no data
2770,2018-07-23,2018,7,23,12:17:27 AM,0,17,39.73397,-121.49654,13.0
2771,2018-07-23,2018,7,23,12:20:35 AM,0,20,35.00976107,-119.0693467,no data
2772,2018-07-24,2018,7,24,12:09:00 AM,0,9,37.983842,-122.063697,25.9
2773,2018-07-24,2018,7,24,12:13:01 AM,0,13,37.13422,-120.14398,13.0
2774,2018-07-24,2018,7,24,12:13:47 AM,0,13,39.060574,-123.445596,16.6
2775,2018-07-24,2018,7,24,12:21:08 AM,0,21,37.3527033,-122.3989817,20.5
2776,2018-07-25,2018,7,25,12:00:42 AM,0,0,39.779081,-121.617343,18.4
2777,2018-07-25,2018,7,25,12:12:19 AM,0,12,37.25536,-121.009296,no data
2778,2018-07-25,2018,7,25,12:23:16 AM,0,23,38.40317,-121.93911,20.5
2779,2018-07-26,2018,7,26,12:19:23 AM,0,19,39.25586803,-122.4748654,no data
2780,2018-07-26,2018,7,26,12:20:42 AM,0,20,40.35514,-122.34441,7.6
2781,2018-07-27,2018,7,27,12:23:12 AM,0,23,37.180044,-122.029026,20.5
2782,2018-07-28,2018,7,28,12:06:51 AM,0,6,38.7472933,-120.7865783,7.6
2783,2018-07-28,2018,7,28,12:08:47 AM,0,8,37.880202,-122.080409,25.9
2784,2018-07-29,2018,7,29,12:11:39 AM,0,11,39.096845,-123.5017933,
2785,2018-07-29,2018,7,29,12:17:29 AM,0,17,38.5777217,-120.8555817,9.4
2786,2018-07-30,2018,7,30,12:07:49 AM,0,7,37.736971,-122.187753,20.5
2787,2018-07-30,2018,7,30,12:08:50 AM,0,8,40.10641,-123.71382,no data
2788,2018-07-30,2018,7,30,12:14:36 AM,0,14,38.198749,-120.363822,16.6
2789,2018-07-30,2018,7,30,12:22:01 AM,0,22,36.39416,-120.93401,no data
2790,2018-07-31,2018,7,31,12:07:07 AM,0,7,37.82118,-121.44998,13.0
2791,2018-07-31,2018,7,31,12:07:57 AM,0,7,38.95586,-122.72744,no data
2792,2018-07-31,2018,7,31,12:11:01 AM,0,11,40.133201,-122.224395,13.0
2793,2018-08-01,2018,8,1,12:17:58 AM,0,17,38.915506,-122.798958,no data
2794,2018-08-01,2018,8,1,12:19:06 AM,0,19,40.820223,-124.183453,27.7
2795,2018-08-02,2018,8,2,12:09:48 AM,0,9,39.476797,-121.539453,no data
2796,2018-08-02,2018,8,2,12:15:54 AM,0,15,38.9324,-122.7492,no data
2797,2018-08-02,2018,8,2,12:17:34 AM,0,17,37.050245,-120.5411817,14.8
2798,2018-08-02,2018,8,2,12:20:27 AM,0,20,38.1513,-121.07777,16.6
2799,2018-08-03,2018,8,3,12:00:09 AM,0,0,36.986869,-120.05966,18.4
2800,2018-08-03,2018,8,3,12:09:45 AM,0,9,40.49884,-121.83815,no data
2801,2018-08-03,2018,8,3,12:16:13 AM,0,16,37.876503,-122.088778,24.1
2802,2018-08-03,2018,8,3,12:19:19 AM,0,19,35.43857,-118.7968517,18.4
2803,2018-08-03,2018,8,3,12:19:51 AM,0,19,38.665466,-121.784318,14.8
2804,2018-08-04,2018,8,4,12:06:21 AM,0,6,37.27405,-120.63362,20.5
2805,2018-08-04,2018,8,4,12:07:22 AM,0,7,37.975608,-122.553739,5.4
2806,2018-08-04,2018,8,4,12:14:33 AM,0,14,38.926199,-121.4209,5.4
2807,2018-08-04,2018,8,4,12:17:18 AM,0,17,37.0472083,-122.0329383,13.0
2808,2018-08-05,2018,8,5,12:13:40 AM,0,13,37.31777,-121.857538,29.5
2809,2018-08-05,2018,8,5,12:13:56 AM,0,13,37.400545,-119.7532,no data
2810,2018-08-06,2018,8,6,12:17:27 AM,0,17,39.3361,-121.59815,5.4
2811,2018-08-07,2018,8,7,12:09:47 AM,0,9,38.655605,-121.0225933,9.4
2812,2018-08-07,2018,8,7,12:10:19 AM,0,10,38.10522,-120.49777,9.4
2813,2018-08-07,2018,8,7,12:15:22 AM,0,15,36.7989483,-119.76457,22.3
2814,2018-08-07,2018,8,7,12:15:46 AM,0,15,40.44652,-122.445975,7.6
2815,2018-08-07,2018,8,7,12:17:15 AM,0,17,37.118119,-122.109267,27.7
2816,2018-08-07,2018,8,7,12:21:03 AM,0,21,38.212933,-120.918357,22.3
2817,2018-08-08,2018,8,8,12:10:03 AM,0,10,40.793333,-124.024166,13.0
2818,2018-08-08,2018,8,8,12:16:02 AM,0,16,36.47034,-121.714289,20.0
2819,2018-08-08,2018,8,8,12:16:03 AM,0,16,37.2973867,-122.2650667,27.7
2820,2018-08-10,2018,8,10,12:12:54 AM,0,12,38.7990217,-120.7299717,13.0
2821,2018-08-10,2018,8,10,12:15:39 AM,0,15,38.20251,-122.1578933,13.0
2822,2018-08-10,2018,8,10,12:19:18 AM,0,19,35.765235,-120.31365,22.3
2823,2018-08-10,2018,8,10,12:20:18 AM,0,20,39.20932,-121.06149,5.4
2824,2018-08-11,2018,8,11,12:16:58 AM,0,16,38.195247,-120.675781,16.6
2825,2018-08-12,2018,8,12,12:11:42 AM,0,11,35.6326533,-119.254455,16.6
2826,2018-08-12,2018,8,12,12:14:46 AM,0,14,38.64428,-120.921145,7.6
2827,2018-08-13,2018,8,13,12:15:11 AM,0,15,37.88318,-121.24832,18.4
2828,2018-08-13,2018,8,13,12:15:33 AM,0,15,38.708,-120.96247,no data
2829,2018-08-13,2018,8,13,12:18:43 AM,0,18,36.22648,-121.11113,no data
2830,2018-08-14,2018,8,14,12:06:43 AM,0,6,40.68604,-122.14102,22.3
2831,2018-08-14,2018,8,14,12:15:18 AM,0,15,36.96557,-121.86813,14.8
2832,2018-08-14,2018,8,14,12:15:46 AM,0,15,38.08782,-122.60016,18.4
2833,2018-08-17,2018,8,17,12:09:38 AM,0,9,40.29968,-122.33216,18.4
2834,2018-08-17,2018,8,17,12:17:18 AM,0,17,37.52577525,-121.9698355,27.7
2835,2018-08-18,2018,8,18,12:06:15 AM,0,6,38.402626,-121.963477,22.3
2836,2018-08-20,2018,8,20,12:05:26 AM,0,5,37.133394,-121.628202,14.8
2837,2018-08-20,2018,8,20,12:09:34 AM,0,9,39.801383,-121.581333,11.2
2838,2018-08-20,2018,8,20,12:10:06 AM,0,10,37.032596,-120.405871,13.0
2839,2018-08-21,2018,8,21,12:00:23 AM,0,0,37.06248,-120.05214,13.0
2840,2018-08-21,2018,8,21,12:10:13 AM,0,10,38.697207,-120.888963,14.8
2841,2018-08-22,2018,8,22,12:17:24 AM,0,17,37.951908,-120.310328,no data
2842,2018-08-22,2018,8,22,12:21:56 AM,0,21,39.042513,-120.969456,7.6
2843,2018-08-23,2018,8,23,12:14:23 AM,0,14,34.6080483,-120.1937017,20.5
2844,2018-08-23,2018,8,23,12:16:06 AM,0,16,36.734875,-120.1107117,14.8
2845,2018-08-24,2018,8,24,12:01:38 AM,0,1,39.20293,-121.2766,14.8
2846,2018-08-24,2018,8,24,12:05:03 AM,0,5,39.1183867,-121.015445,no data
2847,2018-08-25,2018,8,25,12:17:15 AM,0,17,40.57299,-122.23861,22.3
2848,2018-08-26,2018,8,26,12:15:29 AM,0,15,39.3599,-121.1209,no data
2849,2018-08-26,2018,8,26,12:16:50 AM,0,16,39.75851,-123.2359,no data
2850,2018-08-27,2018,8,27,12:05:54 AM,0,5,36.78654,-119.52214,11.2
2851,2018-08-27,2018,8,27,12:13:56 AM,0,13,37.01266,-121.60258,14.8
2852,2018-08-27,2018,8,27,12:16:45 AM,0,16,36.748882,-119.747139,11.2
2853,2018-08-28,2018,8,28,12:02:00 AM,0,2,36.564536,-119.605964,13.0
2854,2018-08-28,2018,8,28,12:12:50 AM,0,12,40.21391,-123.5966,no data
2855,2018-08-28,2018,8,28,12:16:14 AM,0,16,39.2284267,-123.1995483,13.0
2856,2018-08-29,2018,8,29,12:16:19 AM,0,16,38.77321,-121.43101,13.0
2857,2018-08-30,2018,8,30,12:15:38 AM,0,15,38.25442,-122.57541,14.8
2858,2018-08-31,2018,8,31,12:05:07 AM,0,5,36.7875267,-119.6551583,13.0
2859,2018-08-31,2018,8,31,12:12:30 AM,0,12,37.99166,-121.34775,16.6
2860,2018-08-31,2018,8,31,12:13:02 AM,0,13,40.4775,-122.4847,18.4
2861,2018-08-31,2018,8,31,12:18:04 AM,0,18,39.5785,-123.384195,no data
2862,2018-08-31,2018,8,31,12:18:09 AM,0,18,37.0548,-122.0472,24.1
2863,2018-09-01,2018,9,1,12:14:25 AM,0,14,36.80878,-121.591565,20.0
2864,2018-09-02,2018,9,2,12:15:36 AM,0,15,37.471398,-122.424761,11.2
2865,2018-09-02,2018,9,2,12:16:11 AM,0,16,37.265263,-121.805079,9.4
2866,2018-09-02,2018,9,2,12:23:18 AM,0,23,37.79415,-121.57733,20.5
2867,2018-09-03,2018,9,3,12:12:00 AM,0,12,38.918125,-121.54354,5.4
2868,2018-09-03,2018,9,3,12:18:29 AM,0,18,39.4547317,-121.4954567,no data
2869,2018-09-05,2018,9,5,12:11:39 AM,0,11,38.9970361,-121.5426852,13.0
2870,2018-09-05,2018,9,5,12:16:55 AM,0,16,37.4655433,-119.90052,no data
2871,2018-09-05,2018,9,5,12:17:34 AM,0,17,39.25862,-123.20168,18.4
2872,2018-09-05,2018,9,5,12:20:02 AM,0,20,39.75452441,-123.2202086,no data
2873,2018-09-06,2018,9,6,12:01:19 AM,0,1,37.059807,-121.01695,no data
2874,2018-09-06,2018,9,6,12:16:19 AM,0,16,39.090397,-120.946365,no data
2875,2018-09-09,2018,9,9,12:04:25 AM,0,4,38.65336,-122.85384,24.1
2876,2018-09-10,2018,9,10,12:07:05 AM,0,7,35.042274,-120.567346,16.6
2877,2018-09-10,2018,9,10,12:20:37 AM,0,20,38.01883,-122.722462,22.3
2878,2018-09-10,2018,9,10,12:21:25 AM,0,21,37.09844,-120.25827,13.0
2879,2018-09-11,2018,9,11,12:05:23 AM,0,5,37.37604,-119.63036,no data
2880,2018-09-11,2018,9,11,12:11:19 AM,0,11,35.42132,-120.86274,18.4
2881,2018-09-11,2018,9,11,12:18:51 AM,0,18,38.39579629,-121.6381884,9.4
2882,2018-09-11,2018,9,11,12:21:44 AM,0,21,34.8553,-119.4864,no data
2883,2018-09-12,2018,9,12,12:19:38 AM,0,19,38.122838,-121.812505,35.3
2884,2018-09-13,2018,9,13,12:09:02 AM,0,9,40.17464,-122.241215,24.1
2885,2018-09-14,2018,9,14,12:09:06 AM,0,9,40.133568,-122.204902,14.8
2886,2018-09-14,2018,9,14,12:15:08 AM,0,15,35.327996,-120.698197,35.3
2887,2018-09-15,2018,9,15,12:03:47 AM,0,3,35.4416633,-119.1613917,14.8
2888,2018-09-15,2018,9,15,12:09:57 AM,0,9,38.693796,-122.832012,16.6
2889,2018-09-15,2018,9,15,12:13:34 AM,0,13,37.2464217,-120.4375667,9.4
2890,2018-09-16,2018,9,16,12:08:10 AM,0,8,37.995297,-122.283358,31.7
2891,2018-09-16,2018,9,16,12:08:26 AM,0,8,35.304598,-120.638911,33.5
2892,2018-09-16,2018,9,16,12:10:22 AM,0,10,39.462724,-123.783742,no data
2893,2018-09-17,2018,9,17,12:16:05 AM,0,16,36.81453829,-119.9795291,14.8
2894,2018-09-19,2018,9,19,12:06:04 AM,0,6,37.531538,-120.328421,15.0
2895,2018-09-21,2018,9,21,12:11:26 AM,0,11,37.744839,-121.513559,5.4
2896,2018-09-21,2018,9,21,12:21:10 AM,0,21,39.02733,-122.66269,no data
2897,2018-09-21,2018,9,21,12:23:02 AM,0,23,38.64276,-122.745328,13.0
2898,2018-09-22,2018,9,22,12:17:56 AM,0,17,37.0126967,-120.8458567,no data
2899,2018-09-23,2018,9,23,12:03:18 AM,0,3,38.416,-121.73033,18.4
2900,2018-09-23,2018,9,23,12:15:57 AM,0,15,37.33503253,-121.7678711,13.0
2901,2018-09-24,2018,9,24,12:00:35 AM,0,0,39.815236,-121.643764,7.6
2902,2018-09-24,2018,9,24,12:12:07 AM,0,12,37.59527,-122.01753,19.0
2903,2018-09-24,2018,9,24,12:17:06 AM,0,17,37.29154,-121.9357,24.1
2904,2018-09-27,2018,9,27,12:03:40 AM,0,3,37.547328,-120.325515,19.0
2905,2018-09-27,2018,9,27,12:12:43 AM,0,12,38.51481,-122.446259,9.4
2906,2018-09-27,2018,9,27,12:15:25 AM,0,15,36.500776,-119.291288,13.0
2907,2018-09-27,2018,9,27,12:17:19 AM,0,17,36.5497767,-120.3893267,no data
2908,2018-09-28,2018,9,28,12:04:31 AM,0,4,35.2307,-119.09219,18.4
2909,2018-09-28,2018,9,28,12:09:55 AM,0,9,37.05639,-120.800832,no data
2910,2018-09-29,2018,9,29,12:13:11 AM,0,13,40.906111,-124.0625,11.2
2911,2018-09-29,2018,9,29,12:16:16 AM,0,16,41.021948,-123.655,no data
2912,2018-09-30,2018,9,30,12:14:40 AM,0,14,39.9301,-122.2491,22.3
2913,2018-10-01,2018,10,1,12:15:10 AM,0,15,36.820035,-121.686858,5.4
2914,2018-10-03,2018,10,3,12:16:16 AM,0,16,38.930555,-121.1825,16.6
2915,2018-10-06,2018,10,6,12:14:56 AM,0,14,39.928456,-122.225528,7.6
2916,2018-10-06,2018,10,6,12:17:29 AM,0,17,37.3281,-120.52876,18.4
2917,2018-10-07,2018,10,7,12:01:44 AM,0,1,37.177957,-122.02666,24.1
2918,2018-10-07,2018,10,7,12:08:45 AM,0,8,41.056932,-124.102352,25.9
2919,2018-10-07,2018,10,7,12:08:46 AM,0,8,38.358054,-121.739347,29.5
2920,2018-10-07,2018,10,7,12:17:48 AM,0,17,37.682869,-122.111392,19.0
2921,2018-10-08,2018,10,8,12:11:03 AM,0,11,38.26209,-122.7881,16.6
2922,2018-10-10,2018,10,10,12:13:24 AM,0,13,38.535706,-121.554112,14.8
2923,2018-10-11,2018,10,11,12:10:40 AM,0,10,39.362139,-121.85482,no data
2924,2018-10-11,2018,10,11,12:12:00 AM,0,12,38.692394,-121.773961,0.0
2925,2018-10-11,2018,10,11,12:22:39 AM,0,22,36.989713,-121.976723,14.8
2926,2018-10-14,2018,10,14,12:11:40 AM,0,11,40.35977079,-122.4388456,42.5
2927,2018-10-14,2018,10,14,12:19:39 AM,0,19,38.445952,-120.514663,no data
2928,2018-10-14,2018,10,14,12:20:08 AM,0,20,38.89345034,-120.8497437,5.4
2929,2018-10-15,2018,10,15,12:03:23 AM,0,3,38.289724,-120.580334,14.8
2930,2018-10-16,2018,10,16,12:10:44 AM,0,10,40.50968,-124.162393,14.8
2931,2018-10-16,2018,10,16,12:16:30 AM,0,16,38.7754256,-122.8975855,11.2
2932,2018-10-17,2018,10,17,12:17:41 AM,0,17,38.03114949,-121.933433,14.8
2933,2018-10-19,2018,10,19,12:15:45 AM,0,15,35.039465,-120.476291,14.8
2934,2018-10-20,2018,10,20,12:08:01 AM,0,8,35.007667,-120.493768,13.0
2935,2018-10-20,2018,10,20,12:14:31 AM,0,14,40.521797,-124.113743,16.6
2936,2018-10-21,2018,10,21,12:00:32 AM,0,0,35.503484,-120.602521,13.0
2937,2018-10-24,2018,10,24,12:07:08 AM,0,7,37.9475067,-120.26713,no data
2938,2018-10-24,2018,10,24,12:14:18 AM,0,14,36.726478,-119.10859,no data
